TimeStamp,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,Zone
11:08:37,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:08:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,0,C_2
11:08:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,C_2
11:08:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,C_2
11:08:46,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:08:47,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:08:52,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:08:53,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:08:54,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:08:55,0,0,0,0,-56,-72,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:08:56,0,0,0,0,-63,-84,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:02,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,C_2
11:09:04,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,C_2
11:09:05,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,C_2
11:09:06,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:08,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:09,0,0,0,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:10,0,0,0,0,-60,-82,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:14,0,0,0,0,-57,-78,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:16,0,0,0,0,-66,-78,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:17,0,0,-91,0,-69,-83,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,C_2
11:09:25,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:26,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:27,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,C_2
11:09:33,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:34,0,0,0,0,-66,-90,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:35,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:36,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:37,0,0,-89,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:38,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:39,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:43,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:44,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:45,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:46,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:47,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,0,C_2
11:09:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,C_2
11:09:52,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:53,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:54,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:55,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:09:57,0,0,0,0,-69,-75,0,0,0,0,0,-92,0,0,0,0,0,0,C_2
11:09:58,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:05,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:06,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,0,0,C_2
11:10:13,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:14,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:15,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:19,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:23,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:24,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:26,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:27,0,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,C_2
11:10:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,0,C_2
11:10:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,C_2
11:10:34,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:35,0,0,0,0,-69,-78,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:36,0,0,0,0,-70,-75,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:37,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:38,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:39,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:43,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:44,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:45,0,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:46,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:47,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,C_2
11:10:53,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:55,0,0,0,0,-64,-84,0,0,0,0,0,0,0,0,0,0,0,0,C_2
11:10:56,0,0,0,0,-59,-84,0,0,0,0,0,0,0,0,0,0,0,0,C_2
